age	workclass	fnlwgt	education	education-num	marital-status	occupation	relationship	race	sex	capital-gain	capital-loss	hours-per-week	native-country	y
45.000000	Private	194772.000000	Some-college	10.000000	Married-civ-spouse	Transport-moving	Husband	White	Male	0.000000	0.000000	55.000000	United-States	<=50K
20.000000	Private	164219.000000	HS-grad	9.000000	Never-married	Handlers-cleaners	Own-child	White	Male	0.000000	0.000000	45.000000	United-States	<=50K
38.000000	Local-gov	188612.000000	Some-college	10.000000	Married-civ-spouse	Craft-repair	Husband	White	Male	0.000000	0.000000	45.000000	United-States	<=50K
23.000000	?	263899.000000	HS-grad	9.000000	Never-married	?	Own-child	Black	Male	0.000000	0.000000	12.000000	England	<=50K
53.000000	Private	217568.000000	HS-grad	9.000000	Widowed	Craft-repair	Unmarried	Black	Female	0.000000	0.000000	40.000000	United-States	<=50K
64.000000	?	211360.000000	HS-grad	9.000000	Widowed	?	Not-in-family	White	Female	0.000000	0.000000	30.000000	United-States	<=50K
29.000000	Private	383745.000000	HS-grad	9.000000	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0.000000	1887.000000	30.000000	United-States	>50K
81.000000	Self-emp-inc	247232.000000	10th	6.000000	Married-civ-spouse	Exec-managerial	Wife	White	Female	2936.000000	0.000000	28.000000	United-States	<=50K
29.000000	Private	197932.000000	Some-college	10.000000	Separated	Priv-house-serv	Not-in-family	White	Female	0.000000	0.000000	30.000000	Guatemala	<=50K
51.000000	Private	166934.000000	HS-grad	9.000000	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0.000000	0.000000	40.000000	United-States	>50K
34.000000	Private	301591.000000	HS-grad	9.000000	Never-married	Exec-managerial	Unmarried	White	Female	0.000000	0.000000	35.000000	United-States	<=50K
70.000000	?	346053.000000	HS-grad	9.000000	Married-civ-spouse	?	Husband	White	Male	0.000000	0.000000	40.000000	United-States	<=50K
17.000000	?	170320.000000	11th	7.000000	Never-married	?	Own-child	White	Female	0.000000	0.000000	8.000000	United-States	<=50K
26.000000	Private	292692.000000	12th	8.000000	Never-married	Craft-repair	Not-in-family	White	Male	0.000000	0.000000	40.000000	Mexico	<=50K
39.000000	Private	236391.000000	HS-grad	9.000000	Married-civ-spouse	Transport-moving	Husband	White	Male	0.000000	0.000000	50.000000	United-States	>50K
50.000000	Self-emp-not-inc	68898.000000	Masters	14.000000	Married-civ-spouse	Sales	Husband	White	Male	7688.000000	0.000000	55.000000	United-States	>50K
19.000000	Private	162954.000000	12th	8.000000	Never-married	Other-service	Own-child	White	Female	0.000000	0.000000	20.000000	United-States	<=50K
53.000000	Private	192386.000000	HS-grad	9.000000	Separated	Transport-moving	Unmarried	White	Male	0.000000	0.000000	45.000000	United-States	<=50K
20.000000	Private	39477.000000	Some-college	10.000000	Never-married	Prof-specialty	Not-in-family	White	Female	0.000000	0.000000	30.000000	United-States	<=50K
26.000000	Private	258768.000000	Some-college	10.000000	Never-married	Transport-moving	Not-in-family	Black	Male	2174.000000	0.000000	75.000000	United-States	<=50K
65.000000	Self-emp-not-inc	175202.000000	HS-grad	9.000000	Married-civ-spouse	Exec-managerial	Husband	White	Male	0.000000	0.000000	24.000000	United-States	<=50K
44.000000	Private	60414.000000	Masters	14.000000	Married-civ-spouse	Exec-managerial	Husband	White	Male	0.000000	0.000000	40.000000	United-States	>50K
49.000000	Private	265295.000000	HS-grad	9.000000	Never-married	Craft-repair	Not-in-family	White	Male	0.000000	0.000000	40.000000	United-States	<=50K
27.000000	Private	191177.000000	Some-college	10.000000	Never-married	Adm-clerical	Own-child	White	Female	0.000000	0.000000	40.000000	United-States	<=50K
48.000000	Self-emp-inc	184787.000000	7th-8th	4.000000	Married-civ-spouse	Craft-repair	Husband	White	Male	0.000000	0.000000	50.000000	United-States	>50K
48.000000	Federal-gov	215389.000000	HS-grad	9.000000	Married-civ-spouse	Transport-moving	Husband	Black	Male	0.000000	0.000000	40.000000	United-States	>50K
25.000000	Local-gov	63996.000000	HS-grad	9.000000	Divorced	Adm-clerical	Not-in-family	White	Female	0.000000	0.000000	40.000000	United-States	<=50K
33.000000	Self-emp-inc	144949.000000	Bachelors	13.000000	Married-civ-spouse	Sales	Husband	White	Male	0.000000	0.000000	65.000000	United-States	<=50K
48.000000	Private	159726.000000	HS-grad	9.000000	Married-civ-spouse	Transport-moving	Husband	White	Male	0.000000	0.000000	55.000000	United-States	>50K
25.000000	?	335376.000000	Bachelors	13.000000	Never-married	?	Own-child	White	Female	0.000000	0.000000	30.000000	United-States	<=50K
24.000000	Private	404416.000000	Some-college	10.000000	Never-married	Handlers-cleaners	Not-in-family	White	Male	0.000000	0.000000	40.000000	United-States	<=50K
47.000000	Private	249935.000000	11th	7.000000	Divorced	Craft-repair	Own-child	White	Male	0.000000	0.000000	8.000000	United-States	<=50K
33.000000	Private	219034.000000	11th	7.000000	Never-married	Sales	Not-in-family	White	Female	0.000000	0.000000	40.000000	United-States	<=50K
42.000000	Self-emp-not-inc	343609.000000	Some-college	10.000000	Separated	Other-service	Unmarried	Black	Female	0.000000	0.000000	50.000000	United-States	<=50K
34.000000	Private	213226.000000	Bachelors	13.000000	Never-married	Sales	Not-in-family	White	Male	0.000000	0.000000	65.000000	United-States	>50K
40.000000	Local-gov	179580.000000	HS-grad	9.000000	Married-civ-spouse	Adm-clerical	Wife	White	Female	0.000000	0.000000	40.000000	United-States	<=50K
56.000000	Self-emp-inc	24127.000000	Assoc-voc	11.000000	Married-civ-spouse	Sales	Husband	White	Male	0.000000	0.000000	54.000000	United-States	>50K
44.000000	Private	163215.000000	12th	8.000000	Divorced	Machine-op-inspct	Unmarried	White	Female	0.000000	0.000000	40.000000	United-States	<=50K
42.000000	Private	172297.000000	Masters	14.000000	Married-civ-spouse	Adm-clerical	Husband	White	Male	0.000000	1902.000000	40.000000	United-States	>50K
52.000000	Private	194259.000000	HS-grad	9.000000	Divorced	Sales	Not-in-family	White	Female	0.000000	0.000000	40.000000	Germany	<=50K
58.000000	Private	234481.000000	10th	6.000000	Married-civ-spouse	Transport-moving	Husband	White	Male	0.000000	0.000000	40.000000	United-States	<=50K
44.000000	State-gov	185832.000000	Bachelors	13.000000	Married-civ-spouse	Adm-clerical	Husband	White	Male	0.000000	0.000000	46.000000	United-States	>50K
43.000000	Private	110556.000000	HS-grad	9.000000	Separated	Exec-managerial	Unmarried	Black	Female	0.000000	0.000000	40.000000	United-States	<=50K
37.000000	Local-gov	397877.000000	Bachelors	13.000000	Married-civ-spouse	Adm-clerical	Husband	White	Male	0.000000	0.000000	40.000000	United-States	>50K
51.000000	Private	115066.000000	Some-college	10.000000	Divorced	Adm-clerical	Unmarried	White	Female	0.000000	2547.000000	40.000000	United-States	>50K
52.000000	Private	98588.000000	HS-grad	9.000000	Married-civ-spouse	Craft-repair	Husband	White	Male	0.000000	0.000000	40.000000	United-States	<=50K
34.000000	Private	36385.000000	Masters	14.000000	Never-married	Prof-specialty	Not-in-family	White	Male	0.000000	2258.000000	50.000000	United-States	<=50K
25.000000	Private	117833.000000	Bachelors	13.000000	Never-married	Prof-specialty	Not-in-family	White	Female	0.000000	1876.000000	40.000000	United-States	<=50K
29.000000	Private	168138.000000	Bachelors	13.000000	Married-civ-spouse	Protective-serv	Husband	White	Male	0.000000	0.000000	40.000000	United-States	>50K
31.000000	Private	131425.000000	Bachelors	13.000000	Married-civ-spouse	Craft-repair	Husband	White	Male	0.000000	0.000000	40.000000	United-States	<=50K
23.000000	Private	283796.000000	12th	8.000000	Never-married	Machine-op-inspct	Other-relative	White	Male	0.000000	0.000000	30.000000	Mexico	<=50K
46.000000	Local-gov	324561.000000	Masters	14.000000	Married-civ-spouse	Prof-specialty	Wife	White	Female	0.000000	0.000000	45.000000	United-States	>50K
59.000000	Private	258579.000000	Some-college	10.000000	Married-civ-spouse	Transport-moving	Husband	White	Male	3103.000000	0.000000	35.000000	United-States	>50K
31.000000	Private	182162.000000	HS-grad	9.000000	Married-civ-spouse	Adm-clerical	Wife	White	Female	0.000000	0.000000	37.000000	United-States	<=50K
65.000000	?	404601.000000	HS-grad	9.000000	Married-civ-spouse	?	Husband	White	Male	2414.000000	0.000000	30.000000	United-States	<=50K
18.000000	Private	334026.000000	11th	7.000000	Never-married	Craft-repair	Own-child	White	Male	0.000000	0.000000	25.000000	United-States	<=50K
19.000000	Private	194905.000000	Some-college	10.000000	Never-married	Other-service	Own-child	White	Female	0.000000	0.000000	12.000000	United-States	<=50K
33.000000	Private	146440.000000	Some-college	10.000000	Married-civ-spouse	Craft-repair	Husband	White	Male	0.000000	1740.000000	40.000000	United-States	<=50K
23.000000	Private	410439.000000	HS-grad	9.000000	Never-married	Adm-clerical	Own-child	White	Male	0.000000	0.000000	25.000000	United-States	<=50K
44.000000	Private	198096.000000	Bachelors	13.000000	Married-civ-spouse	Sales	Husband	White	Male	7688.000000	0.000000	40.000000	United-States	>50K
39.000000	Private	139703.000000	HS-grad	9.000000	Married-spouse-absent	Sales	Unmarried	Black	Female	0.000000	0.000000	28.000000	Jamaica	<=50K
39.000000	Private	150061.000000	Masters	14.000000	Divorced	Exec-managerial	Unmarried	Black	Female	15020.000000	0.000000	60.000000	United-States	>50K
20.000000	Private	107658.000000	Some-college	10.000000	Never-married	Tech-support	Not-in-family	White	Female	0.000000	0.000000	10.000000	Canada	<=50K
33.000000	Private	53042.000000	12th	8.000000	Never-married	Craft-repair	Own-child	Black	Male	0.000000	0.000000	40.000000	United-States	<=50K
47.000000	Self-emp-not-inc	237731.000000	HS-grad	9.000000	Married-civ-spouse	Farming-fishing	Husband	White	Male	2829.000000	0.000000	65.000000	United-States	<=50K
17.000000	Private	205726.000000	11th	7.000000	Never-married	Sales	Own-child	White	Female	0.000000	0.000000	15.000000	United-States	<=50K
35.000000	Local-gov	38948.000000	Some-college	10.000000	Married-civ-spouse	Protective-serv	Husband	White	Male	0.000000	0.000000	50.000000	United-States	<=50K
67.000000	?	159542.000000	5th-6th	3.000000	Widowed	?	Unmarried	Black	Female	0.000000	0.000000	40.000000	United-States	<=50K
20.000000	Private	68358.000000	Some-college	10.000000	Never-married	Adm-clerical	Own-child	White	Female	0.000000	0.000000	12.000000	United-States	<=50K
18.000000	Private	188616.000000	11th	7.000000	Never-married	Sales	Own-child	White	Male	0.000000	0.000000	15.000000	United-States	<=50K
34.000000	State-gov	327902.000000	Bachelors	13.000000	Married-civ-spouse	Prof-specialty	Husband	White	Male	0.000000	0.000000	55.000000	United-States	<=50K
57.000000	Self-emp-not-inc	35561.000000	HS-grad	9.000000	Married-civ-spouse	Farming-fishing	Husband	White	Male	0.000000	0.000000	60.000000	United-States	>50K
36.000000	Self-emp-not-inc	36270.000000	HS-grad	9.000000	Divorced	Transport-moving	Not-in-family	White	Male	0.000000	0.000000	60.000000	United-States	<=50K
33.000000	Federal-gov	29617.000000	Some-college	10.000000	Divorced	Other-service	Not-in-family	Black	Male	0.000000	0.000000	40.000000	United-States	<=50K
25.000000	Self-emp-not-inc	37741.000000	Bachelors	13.000000	Married-civ-spouse	Exec-managerial	Wife	White	Female	0.000000	0.000000	40.000000	United-States	<=50K
22.000000	Private	39615.000000	Some-college	10.000000	Never-married	Prof-specialty	Not-in-family	White	Male	0.000000	0.000000	45.000000	United-States	<=50K
39.000000	Private	32146.000000	Masters	14.000000	Never-married	Prof-specialty	Not-in-family	White	Male	0.000000	0.000000	60.000000	United-States	<=50K
18.000000	Private	170183.000000	HS-grad	9.000000	Never-married	Other-service	Own-child	White	Female	0.000000	0.000000	20.000000	United-States	<=50K
58.000000	Self-emp-inc	174864.000000	HS-grad	9.000000	Married-civ-spouse	Sales	Husband	White	Male	0.000000	0.000000	55.000000	United-States	>50K
35.000000	Private	30529.000000	HS-grad	9.000000	Never-married	Adm-clerical	Not-in-family	White	Male	0.000000	0.000000	40.000000	United-States	<=50K
54.000000	Private	53833.000000	5th-6th	3.000000	Married-civ-spouse	Transport-moving	Husband	White	Male	0.000000	0.000000	40.000000	United-States	>50K
66.000000	?	186030.000000	7th-8th	4.000000	Married-civ-spouse	?	Husband	White	Male	0.000000	0.000000	32.000000	United-States	<=50K
36.000000	Private	112497.000000	9th	5.000000	Married-civ-spouse	Sales	Own-child	White	Male	0.000000	0.000000	50.000000	United-States	>50K
28.000000	Private	27044.000000	Assoc-acdm	12.000000	Divorced	Exec-managerial	Not-in-family	White	Female	0.000000	0.000000	43.000000	United-States	<=50K
46.000000	State-gov	55377.000000	Bachelors	13.000000	Married-civ-spouse	Prof-specialty	Husband	Black	Male	0.000000	0.000000	40.000000	United-States	>50K
41.000000	Self-emp-not-inc	95708.000000	Masters	14.000000	Never-married	Exec-managerial	Not-in-family	Asian-Pac-Islander	Male	0.000000	0.000000	45.000000	United-States	>50K
45.000000	Federal-gov	358242.000000	Bachelors	13.000000	Married-civ-spouse	Prof-specialty	Husband	White	Male	0.000000	0.000000	45.000000	United-States	>50K
68.000000	Private	45508.000000	5th-6th	3.000000	Married-spouse-absent	Sales	Not-in-family	White	Male	0.000000	0.000000	22.000000	United-States	<=50K
51.000000	?	182543.000000	1st-4th	2.000000	Separated	?	Unmarried	White	Female	0.000000	0.000000	40.000000	Mexico	<=50K
46.000000	Local-gov	167159.000000	Some-college	10.000000	Married-civ-spouse	Protective-serv	Husband	White	Male	0.000000	0.000000	70.000000	United-States	>50K
50.000000	Private	168212.000000	Masters	14.000000	Married-civ-spouse	Craft-repair	Husband	White	Male	0.000000	1902.000000	45.000000	United-States	>50K
46.000000	Private	180505.000000	HS-grad	9.000000	Married-civ-spouse	Machine-op-inspct	Husband	Black	Male	0.000000	0.000000	40.000000	United-States	<=50K
26.000000	Private	154093.000000	HS-grad	9.000000	Never-married	Transport-moving	Own-child	Black	Male	0.000000	0.000000	40.000000	United-States	<=50K
34.000000	Private	305619.000000	HS-grad	9.000000	Married-civ-spouse	Craft-repair	Husband	White	Male	0.000000	0.000000	40.000000	United-States	>50K
38.000000	Private	171150.000000	Assoc-acdm	12.000000	Married-civ-spouse	Prof-specialty	Husband	White	Male	0.000000	0.000000	40.000000	United-States	>50K
53.000000	Private	48641.000000	12th	8.000000	Never-married	Other-service	Not-in-family	Other	Female	0.000000	0.000000	35.000000	United-States	<=50K
32.000000	Private	143604.000000	HS-grad	9.000000	Divorced	Other-service	Not-in-family	Black	Female	0.000000	0.000000	16.000000	United-States	<=50K
29.000000	Private	163167.000000	HS-grad	9.000000	Divorced	Sales	Own-child	White	Male	0.000000	0.000000	40.000000	United-States	<=50K
31.000000	Private	142675.000000	Some-college	10.000000	Never-married	Exec-managerial	Own-child	White	Male	0.000000	0.000000	40.000000	United-States	<=50K
23.000000	Private	110677.000000	Some-college	10.000000	Never-married	Other-service	Own-child	White	Female	0.000000	0.000000	15.000000	United-States	<=50K
21.000000	Private	189749.000000	Some-college	10.000000	Never-married	Sales	Own-child	White	Male	0.000000	0.000000	40.000000	United-States	<=50K
26.000000	Private	36201.000000	Bachelors	13.000000	Never-married	Sales	Not-in-family	White	Male	0.000000	0.000000	50.000000	United-States	<=50K
22.000000	Private	223019.000000	HS-grad	9.000000	Never-married	Adm-clerical	Own-child	White	Female	0.000000	0.000000	20.000000	United-States	<=50K
21.000000	Private	112137.000000	Some-college	10.000000	Never-married	Prof-specialty	Other-relative	Asian-Pac-Islander	Female	0.000000	0.000000	20.000000	South	<=50K
26.000000	Private	149734.000000	HS-grad	9.000000	Separated	Craft-repair	Unmarried	Black	Female	0.000000	1594.000000	40.000000	United-States	<=50K
23.000000	Private	113309.000000	Some-college	10.000000	Never-married	Transport-moving	Not-in-family	White	Male	0.000000	0.000000	40.000000	United-States	<=50K
29.000000	State-gov	243875.000000	Assoc-voc	11.000000	Divorced	Adm-clerical	Own-child	White	Male	0.000000	0.000000	40.000000	United-States	<=50K
48.000000	Private	143299.000000	HS-grad	9.000000	Never-married	Machine-op-inspct	Not-in-family	Black	Male	0.000000	0.000000	40.000000	United-States	<=50K
23.000000	Local-gov	197918.000000	Some-college	10.000000	Never-married	Protective-serv	Own-child	White	Male	0.000000	0.000000	40.000000	United-States	>50K
52.000000	Private	443742.000000	Some-college	10.000000	Divorced	Exec-managerial	Not-in-family	White	Male	0.000000	0.000000	60.000000	United-States	<=50K
40.000000	Private	51290.000000	Masters	14.000000	Married-civ-spouse	Prof-specialty	Husband	White	Male	0.000000	0.000000	50.000000	United-States	>50K
40.000000	Private	27821.000000	Assoc-voc	11.000000	Married-civ-spouse	Transport-moving	Husband	White	Male	2829.000000	0.000000	40.000000	United-States	<=50K
37.000000	State-gov	160910.000000	Doctorate	16.000000	Married-civ-spouse	Prof-specialty	Husband	White	Male	0.000000	0.000000	45.000000	United-States	<=50K
30.000000	Private	83253.000000	HS-grad	9.000000	Married-civ-spouse	Prof-specialty	Husband	White	Male	0.000000	0.000000	55.000000	United-States	<=50K
61.000000	Private	101265.000000	12th	8.000000	Widowed	Machine-op-inspct	Unmarried	White	Female	0.000000	0.000000	40.000000	Italy	<=50K
24.000000	Private	89347.000000	11th	7.000000	Never-married	Machine-op-inspct	Not-in-family	White	Female	0.000000	0.000000	40.000000	United-States	<=50K
20.000000	Private	286166.000000	HS-grad	9.000000	Never-married	Sales	Not-in-family	White	Male	0.000000	0.000000	48.000000	United-States	<=50K
36.000000	Private	353524.000000	HS-grad	9.000000	Divorced	Exec-managerial	Own-child	White	Female	1831.000000	0.000000	40.000000	United-States	<=50K
31.000000	Self-emp-inc	103435.000000	HS-grad	9.000000	Married-civ-spouse	Exec-managerial	Husband	White	Male	0.000000	0.000000	50.000000	United-States	<=50K
55.000000	Local-gov	159028.000000	HS-grad	9.000000	Married-civ-spouse	Transport-moving	Husband	White	Male	0.000000	0.000000	40.000000	United-States	<=50K
17.000000	Private	98675.000000	9th	5.000000	Never-married	Other-service	Unmarried	White	Female	0.000000	0.000000	20.000000	United-States	<=50K
26.000000	Self-emp-not-inc	34307.000000	Assoc-voc	11.000000	Never-married	Farming-fishing	Own-child	White	Male	0.000000	0.000000	65.000000	United-States	<=50K
31.000000	Private	288825.000000	HS-grad	9.000000	Married-civ-spouse	Handlers-cleaners	Husband	White	Male	5013.000000	0.000000	40.000000	United-States	<=50K
37.000000	Private	192939.000000	Bachelors	13.000000	Married-civ-spouse	Craft-repair	Husband	White	Male	0.000000	0.000000	40.000000	United-States	>50K
56.000000	State-gov	67662.000000	Masters	14.000000	Divorced	Prof-specialty	Not-in-family	White	Female	0.000000	0.000000	39.000000	United-States	<=50K
49.000000	Federal-gov	229376.000000	HS-grad	9.000000	Married-civ-spouse	Adm-clerical	Husband	White	Male	0.000000	0.000000	40.000000	United-States	>50K
59.000000	Private	98350.000000	HS-grad	9.000000	Divorced	Other-service	Not-in-family	Asian-Pac-Islander	Male	0.000000	0.000000	40.000000	China	<=50K
33.000000	Self-emp-inc	289886.000000	HS-grad	9.000000	Never-married	Other-service	Unmarried	Asian-Pac-Islander	Male	0.000000	0.000000	40.000000	Vietnam	<=50K
56.000000	Private	181220.000000	Bachelors	13.000000	Married-civ-spouse	Sales	Husband	White	Male	0.000000	0.000000	40.000000	United-States	>50K
55.000000	Self-emp-inc	120920.000000	Masters	14.000000	Divorced	Prof-specialty	Not-in-family	White	Female	0.000000	0.000000	35.000000	United-States	<=50K
58.000000	Private	142158.000000	Bachelors	13.000000	Divorced	Exec-managerial	Unmarried	White	Female	0.000000	0.000000	35.000000	United-States	<=50K
60.000000	State-gov	69251.000000	Masters	14.000000	Married-civ-spouse	Prof-specialty	Husband	Asian-Pac-Islander	Male	0.000000	0.000000	38.000000	China	>50K
19.000000	State-gov	37332.000000	HS-grad	9.000000	Never-married	Adm-clerical	Not-in-family	White	Female	0.000000	0.000000	20.000000	United-States	<=50K
48.000000	Local-gov	242923.000000	HS-grad	9.000000	Married-civ-spouse	Tech-support	Wife	White	Female	0.000000	1848.000000	40.000000	United-States	>50K
48.000000	Private	209460.000000	HS-grad	9.000000	Divorced	Handlers-cleaners	Not-in-family	White	Male	0.000000	0.000000	40.000000	United-States	<=50K
17.000000	Private	82041.000000	11th	7.000000	Never-married	Handlers-cleaners	Own-child	White	Male	0.000000	0.000000	40.000000	Canada	<=50K
40.000000	Private	231991.000000	HS-grad	9.000000	Divorced	Exec-managerial	Unmarried	White	Female	0.000000	0.000000	40.000000	United-States	<=50K
18.000000	Private	31983.000000	12th	8.000000	Never-married	Adm-clerical	Own-child	White	Female	0.000000	0.000000	20.000000	United-States	<=50K
59.000000	Private	81929.000000	Doctorate	16.000000	Married-civ-spouse	Prof-specialty	Husband	White	Male	0.000000	2415.000000	45.000000	United-States	>50K
70.000000	?	149040.000000	HS-grad	9.000000	Widowed	?	Not-in-family	White	Female	2964.000000	0.000000	12.000000	United-States	<=50K
31.000000	Self-emp-not-inc	216283.000000	Assoc-acdm	12.000000	Married-civ-spouse	Other-service	Wife	White	Female	0.000000	0.000000	35.000000	United-States	>50K
44.000000	Self-emp-not-inc	282722.000000	Prof-school	15.000000	Married-civ-spouse	Prof-specialty	Husband	White	Male	99999.000000	0.000000	50.000000	United-States	>50K
59.000000	Private	174040.000000	Some-college	10.000000	Divorced	Prof-specialty	Unmarried	White	Male	0.000000	0.000000	40.000000	United-States	<=50K
36.000000	Private	107916.000000	HS-grad	9.000000	Married-civ-spouse	Transport-moving	Husband	White	Male	0.000000	2002.000000	40.000000	United-States	<=50K
39.000000	Private	130620.000000	7th-8th	4.000000	Married-spouse-absent	Machine-op-inspct	Unmarried	Other	Female	0.000000	0.000000	40.000000	Dominican-Republic	<=50K
47.000000	?	308242.000000	HS-grad	9.000000	Married-civ-spouse	?	Husband	White	Male	0.000000	0.000000	40.000000	United-States	<=50K
52.000000	State-gov	135388.000000	HS-grad	9.000000	Married-civ-spouse	Craft-repair	Husband	White	Male	5013.000000	0.000000	40.000000	United-States	<=50K
41.000000	State-gov	222434.000000	Assoc-acdm	12.000000	Married-civ-spouse	Protective-serv	Husband	White	Male	0.000000	0.000000	40.000000	United-States	<=50K
27.000000	Private	176683.000000	Assoc-voc	11.000000	Married-civ-spouse	Other-service	Husband	White	Male	0.000000	0.000000	60.000000	United-States	<=50K
59.000000	Self-emp-inc	200453.000000	Masters	14.000000	Married-civ-spouse	Sales	Husband	White	Male	0.000000	0.000000	40.000000	United-States	<=50K
33.000000	Private	157568.000000	HS-grad	9.000000	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0.000000	0.000000	40.000000	United-States	<=50K
27.000000	Private	404421.000000	Some-college	10.000000	Never-married	Handlers-cleaners	Not-in-family	Black	Male	0.000000	0.000000	40.000000	United-States	<=50K
45.000000	Private	185437.000000	Assoc-acdm	12.000000	Divorced	Craft-repair	Not-in-family	White	Female	0.000000	0.000000	55.000000	United-States	<=50K
51.000000	Self-emp-not-inc	240236.000000	Assoc-acdm	12.000000	Separated	Sales	Not-in-family	Black	Male	0.000000	0.000000	30.000000	United-States	<=50K
17.000000	Private	25690.000000	10th	6.000000	Never-married	Other-service	Own-child	White	Female	0.000000	0.000000	10.000000	United-States	<=50K
39.000000	Private	121468.000000	Bachelors	13.000000	Never-married	Exec-managerial	Own-child	Asian-Pac-Islander	Female	0.000000	0.000000	35.000000	United-States	<=50K
38.000000	Private	146398.000000	HS-grad	9.000000	Never-married	Other-service	Unmarried	Black	Female	0.000000	0.000000	24.000000	United-States	<=50K
33.000000	Self-emp-not-inc	134886.000000	Bachelors	13.000000	Married-civ-spouse	Prof-specialty	Wife	White	Female	0.000000	0.000000	50.000000	United-States	>50K
39.000000	Private	188069.000000	Bachelors	13.000000	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0.000000	0.000000	40.000000	?	<=50K
31.000000	Private	263561.000000	Masters	14.000000	Married-civ-spouse	Exec-managerial	Husband	White	Male	0.000000	0.000000	40.000000	United-States	>50K
30.000000	Private	460408.000000	Some-college	10.000000	Married-civ-spouse	Sales	Husband	White	Male	0.000000	1672.000000	45.000000	United-States	<=50K
39.000000	Self-emp-inc	124685.000000	Masters	14.000000	Divorced	Exec-managerial	Not-in-family	Asian-Pac-Islander	Male	0.000000	0.000000	99.000000	Japan	>50K
40.000000	Private	236021.000000	Some-college	10.000000	Married-civ-spouse	Transport-moving	Husband	White	Male	0.000000	0.000000	40.000000	United-States	<=50K
21.000000	Private	113106.000000	Some-college	10.000000	Never-married	Other-service	Own-child	White	Female	0.000000	0.000000	30.000000	United-States	<=50K
38.000000	Private	208379.000000	Bachelors	13.000000	Never-married	Machine-op-inspct	Not-in-family	White	Female	0.000000	0.000000	8.000000	United-States	<=50K
55.000000	Local-gov	253062.000000	Some-college	10.000000	Married-civ-spouse	Prof-specialty	Husband	White	Male	0.000000	0.000000	40.000000	United-States	>50K
23.000000	Local-gov	220912.000000	Bachelors	13.000000	Never-married	Prof-specialty	Not-in-family	Black	Female	0.000000	0.000000	40.000000	United-States	<=50K
28.000000	Private	339372.000000	Bachelors	13.000000	Never-married	Adm-clerical	Not-in-family	White	Male	0.000000	1408.000000	40.000000	United-States	<=50K
51.000000	Local-gov	143865.000000	10th	6.000000	Widowed	Other-service	Not-in-family	White	Female	0.000000	0.000000	24.000000	United-States	<=50K
20.000000	Private	745817.000000	Some-college	10.000000	Never-married	Tech-support	Own-child	White	Female	0.000000	0.000000	15.000000	United-States	<=50K
23.000000	Private	119704.000000	Some-college	10.000000	Separated	Sales	Unmarried	White	Female	0.000000	0.000000	40.000000	United-States	<=50K
31.000000	Private	259705.000000	HS-grad	9.000000	Never-married	Farming-fishing	Own-child	White	Female	0.000000	0.000000	40.000000	United-States	<=50K
42.000000	Private	245565.000000	Bachelors	13.000000	Never-married	Prof-specialty	Own-child	White	Female	0.000000	0.000000	12.000000	England	<=50K
55.000000	State-gov	117357.000000	Doctorate	16.000000	Married-civ-spouse	Prof-specialty	Husband	Asian-Pac-Islander	Male	0.000000	0.000000	70.000000	?	>50K
21.000000	Private	184543.000000	HS-grad	9.000000	Never-married	Sales	Not-in-family	White	Female	0.000000	0.000000	40.000000	United-States	<=50K
44.000000	Private	192878.000000	Bachelors	13.000000	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0.000000	0.000000	40.000000	United-States	>50K
19.000000	Private	277695.000000	9th	5.000000	Never-married	Farming-fishing	Other-relative	White	Male	0.000000	0.000000	16.000000	Mexico	<=50K
48.000000	Private	148549.000000	Bachelors	13.000000	Never-married	Exec-managerial	Not-in-family	White	Male	0.000000	0.000000	50.000000	United-States	<=50K
19.000000	Private	228939.000000	HS-grad	9.000000	Never-married	Handlers-cleaners	Own-child	White	Male	0.000000	0.000000	35.000000	United-States	<=50K
33.000000	?	211699.000000	Some-college	10.000000	Divorced	?	Unmarried	White	Female	0.000000	0.000000	40.000000	United-States	<=50K
26.000000	Private	305304.000000	11th	7.000000	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0.000000	0.000000	40.000000	United-States	<=50K
59.000000	Private	328525.000000	HS-grad	9.000000	Married-civ-spouse	Adm-clerical	Husband	White	Male	2414.000000	0.000000	15.000000	United-States	<=50K
50.000000	Local-gov	96062.000000	HS-grad	9.000000	Married-civ-spouse	Protective-serv	Husband	White	Male	0.000000	0.000000	40.000000	United-States	<=50K
31.000000	Private	139822.000000	HS-grad	9.000000	Married-civ-spouse	Adm-clerical	Wife	White	Female	0.000000	0.000000	40.000000	United-States	>50K
58.000000	?	53481.000000	Bachelors	13.000000	Married-civ-spouse	?	Husband	White	Male	0.000000	0.000000	70.000000	United-States	<=50K
44.000000	State-gov	193524.000000	Masters	14.000000	Married-civ-spouse	Exec-managerial	Husband	White	Male	0.000000	1902.000000	40.000000	United-States	>50K
90.000000	?	175444.000000	7th-8th	4.000000	Separated	?	Not-in-family	White	Female	0.000000	0.000000	15.000000	United-States	<=50K
